lingerie	0,1,0.0,7.420599584446424e-05
linkpaks	0,4,0.0,0.00029682398337785694
links	0,22,0.0,0.001632531908578213
liquids	1,0,8.62738331464067e-05,0.0
lisa	1,1,8.62738331464067e-05,7.420599584446424e-05
listed	4,3,0.0003450953325856268,0.0002226179875333927
listen	1,0,8.62738331464067e-05,0.0
lists	0,2,0.0,0.00014841199168892847
lit	0,1,0.0,7.420599584446424e-05
literature	1,0,8.62738331464067e-05,0.0
litteneker	1,0,8.62738331464067e-05,0.0
living	0,3,0.0,0.0002226179875333927
liz	1,0,8.62738331464067e-05,0.0
llc	1,0,8.62738331464067e-05,0.0
loads	0,1,0.0,7.420599584446424e-05
local	5,1,0.0004313691657320335,7.420599584446424e-05
location	8,0,0.0006901906651712536,0.0
lock	2,0,0.0001725476662928134,0.0
locomotive	0,1,0.0,7.420599584446424e-05
loczk	0,1,0.0,7.420599584446424e-05
loft	0,1,0.0,7.420599584446424e-05
longer	0,2,0.0,0.00014841199168892847
look	3,9,0.0002588214994392201,0.0006678539626001781
looking	0,4,0.0,0.00029682398337785694
lose	0,2,0.0,0.00014841199168892847
loss	0,1,0.0,7.420599584446424e-05
lot	5,4,0.0004313691657320335,0.00029682398337785694
louise	7,0,0.0006039168320248468,0.0
lounsbury	0,1,0.0,7.420599584446424e-05
lower	0,1,0.0,7.420599584446424e-05
loyal	0,2,0.0,0.00014841199168892847
lst	2,0,0.0001725476662928134,0.0
lu	5,0,0.0004313691657320335,0.0
luck	2,0,0.0001725476662928134,0.0
luong	1,0,8.62738331464067e-05,0.0
lycopodium	0,1,0.0,7.420599584446424e-05
lyn	7,0,0.0006039168320248468,0.0
m	10,14,0.000862738331464067,0.0010388839418224993
machine	0,1,0.0,7.420599584446424e-05
made	6,5,0.0005176429988784402,0.00037102997922232116
magellan	0,1,0.0,7.420599584446424e-05
maidens	0,1,0.0,7.420599584446424e-05
mail	9,17,0.0007764644983176603,0.0012615019293558919
mailing	0,3,0.0,0.0002226179875333927
mailman	0,2,0.0,0.00014841199168892847
main	0,1,0.0,7.420599584446424e-05
maintain	2,0,0.0001725476662928134,0.0
major	0,3,0.0,0.0002226179875333927
makes	0,4,0.0,0.00029682398337785694
making	3,11,0.0002588214994392201,0.0008162659542891065
male	0,3,0.0,0.0002226179875333927
manage	2,1,0.0001725476662928134,7.420599584446424e-05
managed	2,4,0.0001725476662928134,0.00029682398337785694
management	40,0,0.003450953325856268,0.0
manager	7,0,0.0006039168320248468,0.0
managerial	2,0,0.0001725476662928134,0.0
manganese	0,1,0.0,7.420599584446424e-05
many	3,13,0.0002588214994392201,0.000964677945978035
mark	5,1,0.0004313691657320335,7.420599584446424e-05
markets	5,0,0.0004313691657320335,0.0
marla	1,0,8.62738331464067e-05,0.0
martin	6,0,0.0005176429988784402,0.0
mary	7,0,0.0006039168320248468,0.0
maryam	1,0,8.62738331464067e-05,0.0
masson	5,0,0.0004313691657320335,0.0
match	1,1,8.62738331464067e-05,7.420599584446424e-05
matches	0,2,0.0,0.00014841199168892847
material	0,1,0.0,7.420599584446424e-05
matter	2,2,0.0001725476662928134,0.00014841199168892847
maureen	5,0,0.0004313691657320335,0.0
may	9,10,0.0007764644983176603,0.0007420599584446423
mayes	1,0,8.62738331464067e-05,0.0
mb	0,1,0.0,7.420599584446424e-05
mccullough	1,0,8.62738331464067e-05,0.0
mclafferty	1,0,8.62738331464067e-05,0.0
mclarney	1,0,8.62738331464067e-05,0.0
mcmullen	2,0,0.0001725476662928134,0.0
mcosta	1,0,8.62738331464067e-05,0.0
mcsherry	1,0,8.62738331464067e-05,0.0
mean	0,1,0.0,7.420599584446424e-05
meant	1,0,8.62738331464067e-05,0.0
measuring	2,0,0.0001725476662928134,0.0
mechanism	1,0,8.62738331464067e-05,0.0
medical	0,1,0.0,7.420599584446424e-05
medication	0,1,0.0,7.420599584446424e-05
meet	4,2,0.0003450953325856268,0.00014841199168892847
meeting	17,0,0.001466655163488914,0.0
members	4,5,0.0003450953325856268,0.00037102997922232116
memory	0,3,0.0,0.0002226179875333927
mental	0,1,0.0,7.420599584446424e-05
mentioned	2,2,0.0001725476662928134,0.00014841199168892847
merchandise	0,2,0.0,0.00014841199168892847
merchants	1,0,8.62738331464067e-05,0.0
merry	2,0,0.0001725476662928134,0.0
message	1,14,8.62738331464067e-05,0.0010388839418224993
metal	0,1,0.0,7.420599584446424e-05
metaphors	0,1,0.0,7.420599584446424e-05
meter	13,0,0.001121559830903287,0.0
method	1,0,8.62738331464067e-05,0.0
mexico	0,1,0.0,7.420599584446424e-05
meyers	1,0,8.62738331464067e-05,0.0
miami	0,1,0.0,7.420599584446424e-05
michael	7,1,0.0006039168320248468,7.420599584446424e-05
michelago	0,2,0.0,0.00014841199168892847
michele	1,0,8.62738331464067e-05,0.0
micros	0,2,0.0,0.00014841199168892847
might	4,5,0.0003450953325856268,0.00037102997922232116
miguel	1,0,8.62738331464067e-05,0.0
millions	0,2,0.0,0.00014841199168892847
minds	0,1,0.0,7.420599584446424e-05
mine	0,3,0.0,0.0002226179875333927
minerals	0,4,0.0,0.00029682398337785694
mini	1,0,8.62738331464067e-05,0.0
miningnews	0,9,0.0,0.0006678539626001781
minor	0,1,0.0,7.420599584446424e-05
minutes	0,3,0.0,0.0002226179875333927
mirant	1,0,8.62738331464067e-05,0.0
mirror	2,0,0.0001725476662928134,0.0
mislead	0,1,0.0,7.420599584446424e-05
missed	1,1,8.62738331464067e-05,7.420599584446424e-05
missouri	0,1,0.0,7.420599584446424e-05
mitral	0,1,0.0,7.420599584446424e-05
mmbtu	3,0,0.0002588214994392201,0.0
moates	0,1,0.0,7.420599584446424e-05
moderate	1,0,8.62738331464067e-05,0.0
moderator	0,4,0.0,0.00029682398337785694
modules	4,0,0.0003450953325856268,0.0
monadic	0,1,0.0,7.420599584446424e-05
monthly	0,2,0.0,0.00014841199168892847
months	5,0,0.0004313691657320335,0.0
mood	0,1,0.0,7.420599584446424e-05
more	15,34,0.0012941074971961003,0.0025230038587117838
morne	0,1,0.0,7.420599584446424e-05
mossel	0,1,0.0,7.420599584446424e-05
most	4,15,0.0003450953325856268,0.0011130899376669634
mouse	0,5,0.0,0.00037102997922232116
move	3,3,0.0002588214994392201,0.0002226179875333927
moved	1,1,8.62738331464067e-05,7.420599584446424e-05
movement	2,0,0.0001725476662928134,0.0
moviebuff	0,2,0.0,0.00014841199168892847
mperkins	1,0,8.62738331464067e-05,0.0
mr	0,4,0.0,0.00029682398337785694
mscf	1,0,8.62738331464067e-05,0.0
much	6,13,0.0005176429988784402,0.000964677945978035
multilanguage	0,1,0.0,7.420599584446424e-05
murphy	1,0,8.62738331464067e-05,0.0
muscle	0,2,0.0,0.00014841199168892847
music	1,0,8.62738331464067e-05,0.0
musically	0,1,0.0,7.420599584446424e-05
must	5,10,0.0004313691657320335,0.0007420599584446423
mx	0,6,0.0,0.0004452359750667854
myshoppingplace	0,3,0.0,0.0002226179875333927
mysiteinc	0,3,0.0,0.0002226179875333927
na	2,3,0.0001725476662928134,0.0002226179875333927
naked	0,1,0.0,7.420599584446424e-05
name	7,12,0.0006039168320248468,0.0008904719501335708
nation	0,1,0.0,7.420599584446424e-05
natural	6,1,0.0005176429988784402,7.420599584446424e-05
nature	0,1,0.0,7.420599584446424e-05
nbi	0,1,0.0,7.420599584446424e-05
nearly	0,1,0.0,7.420599584446424e-05
nebulous	1,0,8.62738331464067e-05,0.0
necessary	3,3,0.0002588214994392201,0.0002226179875333927
necessities	0,1,0.0,7.420599584446424e-05
neck	0,1,0.0,7.420599584446424e-05
needed	6,1,0.0005176429988784402,7.420599584446424e-05
needs	6,3,0.0005176429988784402,0.0002226179875333927
negative	1,0,8.62738331464067e-05,0.0
negotiating	1,0,8.62738331464067e-05,0.0
negotiation	0,1,0.0,7.420599584446424e-05
nepco	1,0,8.62738331464067e-05,0.0
net	2,22,0.0001725476662928134,0.001632531908578213
netnoteinc	0,4,0.0,0.00029682398337785694
netrepreneur	0,1,0.0,7.420599584446424e-05
networks	5,1,0.0004313691657320335,7.420599584446424e-05
newcomers	2,0,0.0001725476662928134,0.0
news	1,5,8.62738331464067e-05,0.00037102997922232116
newsboy	0,2,0.0,0.00014841199168892847
newsletter	0,22,0.0,0.001632531908578213
next	11,13,0.0009490121646104736,0.000964677945978035
ngx	1,0,8.62738331464067e-05,0.0
nice	2,1,0.0001725476662928134,7.420599584446424e-05
nicolay	1,0,8.62738331464067e-05,0.0
nigel	1,0,8.62738331464067e-05,0.0
nightgear	0,1,0.0,7.420599584446424e-05
nighttime	0,2,0.0,0.00014841199168892847
niles	3,0,0.0002588214994392201,0.0
no	11,28,0.0009490121646104736,0.0020777678836449986
nominated	4,0,0.0003450953325856268,0.0
nominations	1,0,8.62738331464067e-05,0.0
non	1,2,8.62738331464067e-05,0.00014841199168892847
norma	1,0,8.62738331464067e-05,0.0
normal	0,8,0.0,0.0005936479667557139
normet	0,2,0.0,0.00014841199168892847
north	8,3,0.0006901906651712536,0.0002226179875333927
not	31,56,0.0026744888275386076,0.004155535767289997
notes	1,0,8.62738331464067e-05,0.0
nothing	2,2,0.0001725476662928134,0.00014841199168892847
notiffiyved	0,1,0.0,7.420599584446424e-05
notification	1,0,8.62738331464067e-05,0.0
notify	2,0,0.0001725476662928134,0.0
notis	2,0,0.0001725476662928134,0.0
nov	5,0,0.0004313691657320335,0.0
novelties	0,1,0.0,7.420599584446424e-05
nox	0,1,0.0,7.420599584446424e-05
nrg	1,0,8.62738331464067e-05,0.0
ns	0,1,0.0,7.420599584446424e-05
number	9,2,0.0007764644983176603,0.00014841199168892847
o	1,5,8.62738331464067e-05,0.00037102997922232116
oak	0,1,0.0,7.420599584446424e-05
obligations	0,1,0.0,7.420599584446424e-05
observations	2,0,0.0001725476662928134,0.0
obtain	1,2,8.62738331464067e-05,0.00014841199168892847
occasion	0,1,0.0,7.420599584446424e-05
occurs	1,0,8.62738331464067e-05,0.0
odlx	0,1,0.0,7.420599584446424e-05
oem	0,3,0.0,0.0002226179875333927
of	188,252,0.01621948063152446,0.018699910952804988
off	3,3,0.0002588214994392201,0.0002226179875333927
offered	0,3,0.0,0.0002226179875333927
offices	2,0,0.0001725476662928134,0.0
official	1,0,8.62738331464067e-05,0.0
oh	1,1,8.62738331464067e-05,7.420599584446424e-05
oilshale	0,1,0.0,7.420599584446424e-05
old	1,4,8.62738331464067e-05,0.00029682398337785694
olson	2,0,0.0001725476662928134,0.0
omission	1,0,8.62738331464067e-05,0.0
on	122,95,0.010525407643861617,0.007049569605224102
once	4,3,0.0003450953325856268,0.0002226179875333927
ondarza	1,0,8.62738331464067e-05,0.0
onerous	0,1,0.0,7.420599584446424e-05
ongoing	2,0,0.0001725476662928134,0.0
online	0,14,0.0,0.0010388839418224993
op	0,3,0.0,0.0002226179875333927
openpage	0,1,0.0,7.420599584446424e-05
operation	0,2,0.0,0.00014841199168892847
operators	0,3,0.0,0.0002226179875333927
opportunities	5,1,0.0004313691657320335,7.420599584446424e-05
opportunity	2,5,0.0001725476662928134,0.00037102997922232116
opposite	0,1,0.0,7.420599584446424e-05
opt	0,2,0.0,0.00014841199168892847
optimistic	1,0,8.62738331464067e-05,0.0
option	0,1,0.0,7.420599584446424e-05
optionscontrol	0,1,0.0,7.420599584446424e-05
or	41,88,0.0035372271590026743,0.006530127634312852
ordered	5,0,0.0004313691657320335,0.0
orders	0,1,0.0,7.420599584446424e-05
organization	6,0,0.0005176429988784402,0.0
organize	2,0,0.0001725476662928134,0.0
original	0,2,0.0,0.00014841199168892847
originality	0,1,0.0,7.420599584446424e-05
origination	1,0,8.62738331464067e-05,0.0
others	3,1,0.0002588214994392201,7.420599584446424e-05
ounces	0,1,0.0,7.420599584446424e-05
outback	0,1,0.0,7.420599584446424e-05
outlook	2,1,0.0001725476662928134,7.420599584446424e-05
outside	1,0,8.62738331464067e-05,0.0
overall	1,1,8.62738331464067e-05,7.420599584446424e-05
overgaard	1,0,8.62738331464067e-05,0.0
oversee	2,0,0.0001725476662928134,0.0
overuse	0,1,0.0,7.420599584446424e-05
overwhelm	0,1,0.0,7.420599584446424e-05
owe	0,1,0.0,7.420599584446424e-05
owned	2,2,0.0001725476662928134,0.00014841199168892847
owner	0,2,0.0,0.00014841199168892847
ownership	2,0,0.0001725476662928134,0.0
owns	1,0,8.62738331464067e-05,0.0
oxidation	0,1,0.0,7.420599584446424e-05
oxley	3,0,0.0002588214994392201,0.0
oxx	0,1,0.0,7.420599584446424e-05
oxymoron	1,0,8.62738331464067e-05,0.0
pacific	1,1,8.62738331464067e-05,7.420599584446424e-05
page	1,20,8.62738331464067e-05,0.0014841199168892847
pagemaker	0,2,0.0,0.00014841199168892847
paidtosurf	0,2,0.0,0.00014841199168892847
painter	0,1,0.0,7.420599584446424e-05
pangs	0,1,0.0,7.420599584446424e-05
papers	0,1,0.0,7.420599584446424e-05
papua	0,1,0.0,7.420599584446424e-05
par	0,1,0.0,7.420599584446424e-05
paragraphs	0,8,0.0,0.0005936479667557139
parallel	0,1,0.0,7.420599584446424e-05
parents	1,0,8.62738331464067e-05,0.0
part	3,1,0.0002588214994392201,7.420599584446424e-05
participating	1,0,8.62738331464067e-05,0.0
participation	1,0,8.62738331464067e-05,0.0
partners	2,1,0.0001725476662928134,7.420599584446424e-05
paso	2,0,0.0001725476662928134,0.0
pass	0,1,0.0,7.420599584446424e-05
password	4,1,0.0003450953325856268,7.420599584446424e-05
path	1,0,8.62738331464067e-05,0.0
pathos	0,1,0.0,7.420599584446424e-05
patricia	4,0,0.0003450953325856268,0.0
paulo	5,0,0.0004313691657320335,0.0
pavluk	1,0,8.62738331464067e-05,0.0
payback	1,0,8.62738331464067e-05,0.0
payments	1,5,8.62738331464067e-05,0.00037102997922232116
payne	2,0,0.0001725476662928134,0.0
payroll	5,0,0.0004313691657320335,0.0
pc	0,4,0.0,0.00029682398337785694
pcenergy	3,0,0.0002588214994392201,0.0
pcp	1,0,8.62738331464067e-05,0.0
peaking	0,1,0.0,7.420599584446424e-05
peers	1,0,8.62738331464067e-05,0.0
people	4,24,0.0003450953325856268,0.0017809439002671415
per	1,7,8.62738331464067e-05,0.0005194419709112497
perfect	1,2,8.62738331464067e-05,0.00014841199168892847
perform	0,1,0.0,7.420599584446424e-05
perhaps	1,2,8.62738331464067e-05,0.00014841199168892847
period	5,2,0.0004313691657320335,0.00014841199168892847
persists	1,0,8.62738331464067e-05,0.0
person	2,12,0.0001725476662928134,0.0008904719501335708
personally	0,1,0.0,7.420599584446424e-05
perth	0,1,0.0,7.420599584446424e-05
petteway	1,0,8.62738331464067e-05,0.0
pg	7,0,0.0006039168320248468,0.0
phentermine	0,2,0.0,0.00014841199168892847
philadelphia	1,0,8.62738331464067e-05,0.0
physical	4,0,0.0003450953325856268,0.0
physicians	0,1,0.0,7.420599584446424e-05
pick	2,1,0.0001725476662928134,7.420599584446424e-05
pictures	1,7,8.62738331464067e-05,0.0005194419709112497
pierre	1,0,8.62738331464067e-05,0.0
pike	0,1,0.0,7.420599584446424e-05
pilkington	0,1,0.0,7.420599584446424e-05
pillsburywinthrop	2,0,0.0001725476662928134,0.0
pilocystic	0,1,0.0,7.420599584446424e-05
pinion	1,0,8.62738331464067e-05,0.0
pipes	0,2,0.0,0.00014841199168892847
place	5,12,0.0004313691657320335,0.0008904719501335708
placed	0,1,0.0,7.420599584446424e-05
placement	0,2,0.0,0.00014841199168892847
plan	7,0,0.0006039168320248468,0.0
plant	1,1,8.62738331464067e-05,7.420599584446424e-05
platform	0,2,0.0,0.00014841199168892847
platitudes	0,1,0.0,7.420599584446424e-05
played	0,1,0.0,7.420599584446424e-05
pleas	0,1,0.0,7.420599584446424e-05
plentiful	0,1,0.0,7.420599584446424e-05
pm	31,3,0.0026744888275386076,0.0002226179875333927
po	0,1,0.0,7.420599584446424e-05
points	1,2,8.62738331464067e-05,0.00014841199168892847
political	0,2,0.0,0.00014841199168892847
politicians	1,0,8.62738331464067e-05,0.0
poors	1,0,8.62738331464067e-05,0.0
popular	0,1,0.0,7.420599584446424e-05
portion	1,0,8.62738331464067e-05,0.0
position	5,1,0.0004313691657320335,7.420599584446424e-05
possibilities	0,1,0.0,7.420599584446424e-05
possibility	1,2,8.62738331464067e-05,0.00014841199168892847
possible	8,5,0.0006901906651712536,0.00037102997922232116
possibly	1,0,8.62738331464067e-05,0.0
postal	0,1,0.0,7.420599584446424e-05
posts	0,1,0.0,7.420599584446424e-05
pounds	0,1,0.0,7.420599584446424e-05
power	17,1,0.001466655163488914,7.420599584446424e-05
powerquest	0,1,0.0,7.420599584446424e-05
prager	1,0,8.62738331464067e-05,0.0
prbolem	0,1,0.0,7.420599584446424e-05
pre	0,1,0.0,7.420599584446424e-05
preferred	0,2,0.0,0.00014841199168892847
premature	1,0,8.62738331464067e-05,0.0
premiere	0,2,0.0,0.00014841199168892847
premium	0,3,0.0,0.0002226179875333927
preneur	0,1,0.0,7.420599584446424e-05
prepared	0,2,0.0,0.00014841199168892847
presccription	0,1,0.0,7.420599584446424e-05
prescriptions	0,1,0.0,7.420599584446424e-05
presence	2,0,0.0001725476662928134,0.0
present	2,0,0.0001725476662928134,0.0
press	1,2,8.62738331464067e-05,0.00014841199168892847
pressure	3,2,0.0002588214994392201,0.00014841199168892847
pressured	2,0,0.0001725476662928134,0.0
presumed	1,0,8.62738331464067e-05,0.0
previous	9,0,0.0007764644983176603,0.0
prez	1,0,8.62738331464067e-05,0.0
price	9,14,0.0007764644983176603,0.0010388839418224993
priicce	0,1,0.0,7.420599584446424e-05
priices	0,1,0.0,7.420599584446424e-05
prilosec	0,1,0.0,7.420599584446424e-05
print	0,1,0.0,7.420599584446424e-05
printable	0,2,0.0,0.00014841199168892847
priscilla	1,0,8.62738331464067e-05,0.0
private	0,5,0.0,0.00037102997922232116
privileged	1,0,8.62738331464067e-05,0.0
pro	0,1,0.0,7.420599584446424e-05
probably	1,4,8.62738331464067e-05,0.00029682398337785694
problem	1,2,8.62738331464067e-05,0.00014841199168892847
proceeds	1,0,8.62738331464067e-05,0.0
process	6,5,0.0005176429988784402,0.00037102997922232116
processes	2,0,0.0001725476662928134,0.0
processing	4,4,0.0003450953325856268,0.00029682398337785694
producers	2,0,0.0001725476662928134,0.0
producing	1,0,8.62738331464067e-05,0.0
product	2,28,0.0001725476662928134,0.0020777678836449986
production	6,2,0.0005176429988784402,0.00014841199168892847
professional	0,12,0.0,0.0008904719501335708
professor	0,1,0.0,7.420599584446424e-05
profile	2,1,0.0001725476662928134,7.420599584446424e-05
profitbanners	0,3,0.0,0.0002226179875333927
profits	0,1,0.0,7.420599584446424e-05
programs	2,7,0.0001725476662928134,0.0005194419709112497
progress	2,0,0.0001725476662928134,0.0
project	7,9,0.0006039168320248468,0.0006678539626001781
promise	0,1,0.0,7.420599584446424e-05
promised	0,1,0.0,7.420599584446424e-05
promoting	0,2,0.0,0.00014841199168892847
properly	0,2,0.0,0.00014841199168892847
property	0,2,0.0,0.00014841199168892847
prosper	0,1,0.0,7.420599584446424e-05
prostaff	1,0,8.62738331464067e-05,0.0
protest	2,0,0.0001725476662928134,0.0
protesting	1,0,8.62738331464067e-05,0.0
provide	7,6,0.0006039168320248468,0.0004452359750667854
provided	0,3,0.0,0.0002226179875333927
provider	0,2,0.0,0.00014841199168892847
prozac	0,1,0.0,7.420599584446424e-05
prriicegreat	0,1,0.0,7.420599584446424e-05
ps	0,1,0.0,7.420599584446424e-05
pst	1,0,8.62738331464067e-05,0.0
pts	1,0,8.62738331464067e-05,0.0
public	1,0,8.62738331464067e-05,0.0
publicity	0,1,0.0,7.420599584446424e-05
publishing	0,2,0.0,0.00014841199168892847
pull	4,1,0.0003450953325856268,7.420599584446424e-05
pulling	1,0,8.62738331464067e-05,0.0
pulp	1,0,8.62738331464067e-05,0.0
purchase	4,5,0.0003450953325856268,0.00037102997922232116
purchased	0,1,0.0,7.420599584446424e-05
pursuing	1,0,8.62738331464067e-05,0.0
pushed	0,1,0.0,7.420599584446424e-05
put	3,8,0.0002588214994392201,0.0005936479667557139
putpeel	0,6,0.0,0.0004452359750667854
pwarden	1,0,8.62738331464067e-05,0.0
q	2,3,0.0001725476662928134,0.0002226179875333927
qualification	0,1,0.0,7.420599584446424e-05
quality	4,8,0.0003450953325856268,0.0005936479667557139
qualityproducts	0,1,0.0,7.420599584446424e-05
quasi	1,0,8.62738331464067e-05,0.0
questions	17,15,0.001466655163488914,0.0011130899376669634
quick	1,0,8.62738331464067e-05,0.0
quickens	0,1,0.0,7.420599584446424e-05
quitting	0,1,0.0,7.420599584446424e-05
quotes	0,3,0.0,0.0002226179875333927
rabey	1,0,8.62738331464067e-05,0.0
race	0,1,0.0,7.420599584446424e-05
raises	0,2,0.0,0.00014841199168892847
raising	0,1,0.0,7.420599584446424e-05
ran	0,2,0.0,0.00014841199168892847
range	0,2,0.0,0.00014841199168892847
rankings	1,0,8.62738331464067e-05,0.0
rapidly	0,1,0.0,7.420599584446424e-05
rat	0,2,0.0,0.00014841199168892847
rates	2,3,0.0001725476662928134,0.0002226179875333927
rating	0,2,0.0,0.00014841199168892847
ratio	0,1,0.0,7.420599584446424e-05
re	23,9,0.001984298162367354,0.0006678539626001781
reach	2,3,0.0001725476662928134,0.0002226179875333927
reaching	1,0,8.62738331464067e-05,0.0
reader	0,23,0.0,0.0017067379044226774
readies	0,1,0.0,7.420599584446424e-05
reado	0,1,0.0,7.420599584446424e-05
reads	0,2,0.0,0.00014841199168892847
ready	2,3,0.0001725476662928134,0.0002226179875333927
really	3,4,0.0002588214994392201,0.00029682398337785694
reasons	0,1,0.0,7.420599584446424e-05
reassigned	1,0,8.62738331464067e-05,0.0
rebels	0,2,0.0,0.00014841199168892847
recap	2,1,0.0001725476662928134,7.420599584446424e-05
receipts	0,1,0.0,7.420599584446424e-05
receive	2,8,0.0001725476662928134,0.0005936479667557139
received	3,2,0.0002588214994392201,0.00014841199168892847
recent	2,1,0.0001725476662928134,7.420599584446424e-05
reception	1,0,8.62738331464067e-05,0.0
recieved	0,1,0.0,7.420599584446424e-05
recipient	2,0,0.0001725476662928134,0.0
reclaimers	0,1,0.0,7.420599584446424e-05
recognition	0,1,0.0,7.420599584446424e-05
recognizing	3,0,0.0002588214994392201,0.0
record	2,0,0.0001725476662928134,0.0
recovery	1,1,8.62738331464067e-05,7.420599584446424e-05
red	0,2,0.0,0.00014841199168892847
redesign	0,2,0.0,0.00014841199168892847
reduces	0,2,0.0,0.00014841199168892847
reduction	2,1,0.0001725476662928134,7.420599584446424e-05
reference	0,1,0.0,7.420599584446424e-05
referred	1,1,8.62738331464067e-05,7.420599584446424e-05
reflect	1,0,8.62738331464067e-05,0.0
refugee	0,2,0.0,0.00014841199168892847
regard	5,2,0.0004313691657320335,0.00014841199168892847
regarding	2,0,0.0001725476662928134,0.0
regional	8,0,0.0006901906651712536,0.0
regions	4,1,0.0003450953325856268,7.420599584446424e-05
regulations	3,0,0.0002588214994392201,0.0
reins	0,1,0.0,7.420599584446424e-05
reiterate	1,0,8.62738331464067e-05,0.0
rejoice	0,1,0.0,7.420599584446424e-05
related	1,0,8.62738331464067e-05,0.0
relations	3,0,0.0002588214994392201,0.0
released	0,2,0.0,0.00014841199168892847
relegated	0,1,0.0,7.420599584446424e-05
reliant	3,0,0.0002588214994392201,0.0
reliantenergy	3,0,0.0002588214994392201,0.0
relieves	0,1,0.0,7.420599584446424e-05
remainder	2,0,0.0001725476662928134,0.0
remember	3,4,0.0002588214994392201,0.00029682398337785694
remind	0,1,0.0,7.420599584446424e-05
removes	0,1,0.0,7.420599584446424e-05
removing	0,1,0.0,7.420599584446424e-05
renewable	2,0,0.0001725476662928134,0.0
rennie	1,0,8.62738331464067e-05,0.0
repeatedly	0,1,0.0,7.420599584446424e-05
replay	2,0,0.0001725476662928134,0.0
repling	1,0,8.62738331464067e-05,0.0
reputation	0,1,0.0,7.420599584446424e-05
request	3,8,0.0002588214994392201,0.0005936479667557139
require	2,0,0.0001725476662928134,0.0
required	0,1,0.0,7.420599584446424e-05
reread	0,1,0.0,7.420599584446424e-05
research	5,0,0.0004313691657320335,0.0
resell	0,1,0.0,7.420599584446424e-05
residents	0,1,0.0,7.420599584446424e-05
residue	1,0,8.62738331464067e-05,0.0
resistance	0,1,0.0,7.420599584446424e-05
resort	2,0,0.0001725476662928134,0.0
resourceful	0,1,0.0,7.420599584446424e-05
resources	15,6,0.0012941074971961003,0.0004452359750667854
resourcestocks	0,1,0.0,7.420599584446424e-05
respected	0,1,0.0,7.420599584446424e-05
respond	1,3,8.62738331464067e-05,0.0002226179875333927
response	0,2,0.0,0.00014841199168892847
responsibilites	2,0,0.0001725476662928134,0.0
restless	0,1,0.0,7.420599584446424e-05
restrictions	1,0,8.62738331464067e-05,0.0
result	1,0,8.62738331464067e-05,0.0
resume	3,0,0.0002588214994392201,0.0
retail	2,1,0.0001725476662928134,7.420599584446424e-05
retire	1,1,8.62738331464067e-05,7.420599584446424e-05
retired	0,2,0.0,0.00014841199168892847
retirement	0,1,0.0,7.420599584446424e-05
returned	0,2,0.0,0.00014841199168892847
rev	2,0,0.0001725476662928134,0.0
reviewed	0,4,0.0,0.00029682398337785694
reviews	2,4,0.0001725476662928134,0.00029682398337785694
revolution	0,2,0.0,0.00014841199168892847
revolutionary	0,1,0.0,7.420599584446424e-05
rewarding	0,2,0.0,0.00014841199168892847
rhinopez	0,1,0.0,7.420599584446424e-05
richard	3,0,0.0002588214994392201,0.0
rick	5,0,0.0004313691657320335,0.0
rid	0,1,0.0,7.420599584446424e-05
ridiculous	0,1,0.0,7.420599584446424e-05
riding	0,1,0.0,7.420599584446424e-05
riedel	1,0,8.62738331464067e-05,0.0
rightly	0,1,0.0,7.420599584446424e-05
rights	0,4,0.0,0.00029682398337785694
rise	0,1,0.0,7.420599584446424e-05
risk	31,3,0.0026744888275386076,0.0002226179875333927
rm	0,1,0.0,7.420599584446424e-05
roared	0,1,0.0,7.420599584446424e-05
rob	0,3,0.0,0.0002226179875333927
roberts	9,0,0.0007764644983176603,0.0
rock	0,2,0.0,0.00014841199168892847
rodney	1,0,8.62738331464067e-05,0.0
rodriguez	2,0,0.0001725476662928134,0.0
roibot	0,2,0.0,0.00014841199168892847
roll	0,1,0.0,7.420599584446424e-05
roman	4,0,0.0003450953325856268,0.0
romantic	1,0,8.62738331464067e-05,0.0
room	3,0,0.0002588214994392201,0.0
rosel	0,2,0.0,0.00014841199168892847
rosenfield	1,0,8.62738331464067e-05,0.0
ross	4,0,0.0003450953325856268,0.0
rossman	0,12,0.0,0.0008904719501335708
roving	0,4,0.0,0.00029682398337785694
roxio	0,1,0.0,7.420599584446424e-05
rto	1,0,8.62738331464067e-05,0.0
rtol	1,0,8.62738331464067e-05,0.0
ruanda	0,1,0.0,7.420599584446424e-05
rub	0,1,0.0,7.420599584446424e-05
rudl	0,1,0.0,7.420599584446424e-05
rules	0,1,0.0,7.420599584446424e-05
ruling	2,0,0.0001725476662928134,0.0
run	0,1,0.0,7.420599584446424e-05
runkel	1,0,8.62738331464067e-05,0.0
running	2,4,0.0001725476662928134,0.00029682398337785694
rw	0,1,0.0,7.420599584446424e-05
s	50,66,0.004313691657320335,0.004897595725734639
saa	0,1,0.0,7.420599584446424e-05
safe	1,2,8.62738331464067e-05,0.00014841199168892847
said	0,2,0.0,0.00014841199168892847
salaried	0,1,0.0,7.420599584446424e-05
sale	1,7,8.62738331464067e-05,0.0005194419709112497
sallen	1,0,8.62738331464067e-05,0.0
sally	23,0,0.001984298162367354,0.0
salomon	2,0,0.0001725476662928134,0.0
sam	3,0,0.0002588214994392201,0.0
sampling	0,1,0.0,7.420599584446424e-05
samuel	1,0,8.62738331464067e-05,0.0
sandton	0,2,0.0,0.00014841199168892847
